X,Lagrange,Newton,Spline2,Spline3,Spline4,Spline7
9.391,-3.9907499685587946,-3.9907499685587915,-3.914866666666665,-3.7332944908888592,-3.6459530743696575,-3.5303823519519475
9.392,-3.9937797142839178,-3.993779714283919,-3.9183999999999948,-3.738364287999964,-3.6517319987200665,-3.5370542058226113
9.393,-3.996806067607219,-3.996806067607219,-3.9219333333333317,-3.7434364802222078,-3.6575149823948436,-3.5437330551188935
9.394,-3.9998290235227865,-3.9998290235227847,-3.9254666666666616,-3.7485110675555333,-3.663302026589662,-3.5504189055034856
9.395,-4.0028485770292415,-4.002848577029246,-3.9289999999999985,-3.7535880499999834,-3.6690931325000236,-3.5571117626456625
9.396,-4.005864723129738,-4.005864723129738,-3.9325333333333354,-3.758667427555544,-3.6748883013215163,-3.5638116322159497
9.397,-4.008877456831955,-4.008877456831961,-3.9360666666666653,-3.7637492002222004,-3.6806875342496426,-3.570518519889942
9.398,-4.011886773148143,-4.01188677314814,-3.939599999999995,-3.7688333679999815,-3.6864908324800183,-3.5772324313471464
9.399,-4.014892667095096,-4.014892667095098,-3.943133333333325,-3.773919930888873,-3.6922981972082027,-3.583953372270597
9.4,-4.017895133694195,-4.017895133694195,-3.946666666666669,-3.7790088888888747,-3.6981096296296414,-3.5906813483473576
9.401,-4.020894167971382,-4.020894167971385,-3.950199999999999,-3.7841002419999725,-3.703925130940064,-3.597416365267582
9.402,-4.023889764957208,-4.023889764957211,-3.9537333333333287,-3.789193990222195,-3.7097447023348593,-3.604158428726007
9.403,-4.026881919686827,-4.026881919686827,-3.9572666666666656,-3.7942901335555277,-3.7155683450096717,-3.6109075444211256
9.404,-4.029870627199985,-4.029870627199989,-3.9607999999999954,-3.799388671999985,-3.721396060160032,-3.617663718054908
9.405,-4.03285588254107,-4.032855882541065,-3.9643333333333324,-3.8044896055555384,-3.727227848981528,-3.62442695533352
9.406,-4.035837680759101,-4.035837680759099,-3.9678666666666693,-3.809592934222202,-3.733063712669633,-3.6311972619674484
9.407,-4.038816016907726,-4.0388160169077265,-3.971399999999999,-3.814698657999962,-3.738903652420049,-3.6379746436691796
9.408,-4.041790886045257,-4.0417908860452565,-3.974933333333329,-3.8198067768888464,-3.7447476694281647,-3.6447591061569873
9.409,-4.0447622832346735,-4.044762283234679,-3.978466666666666,-3.8249172908888838,-3.750595764889681,-3.651550655152382
9.41,-4.047730203543607,-4.04773020354361,-3.9819999999999958,-3.830030199999989,-3.7564479400000153,-3.6583492963804765
9.411,-4.050694642044397,-4.050694642044398,-3.9855333333333327,-3.8351455042222042,-3.7623041959548402,-3.665155035570114
9.412,-4.053655593814068,-4.053655593814069,-3.9890666666666696,-3.840263203555544,-3.76816453394963,-3.6719678784546885
9.413,-4.056613053934334,-4.056613053934338,-3.9925999999999995,-3.845383297999966,-3.774028955180057,-3.678787830770163
9.414,-4.059567017491642,-4.059567017491642,-3.9961333333333293,-3.8505057875555266,-3.779897460841511,-3.6856148982581174
9.415,-4.062517479577157,-4.062517479577155,-3.999666666666659,-3.8556306722221976,-3.785770052129692,-3.6924490866627493
9.416,-4.065464435286778,-4.065464435286776,-4.003199999999996,-3.860757951999979,-3.7916467302400747,-3.699290401731774
9.417,-4.068407879721137,-4.06840787972114,-4.006733333333333,-3.8658876268888704,-3.797527496368133,-3.706138849218499
9.418,-4.07134780798564,-4.071347807985646,-4.010266666666663,-3.871019696888858,-3.8034123517096816,-3.7129944348782558
9.419,-4.07428421519045,-4.074284215190455,-4.0138,-3.876154161999956,-3.809301297460024,-3.7198571644712124
9.42,-4.077217096450494,-4.077217096450496,-4.01733333333333,-3.8812910222222214,-3.815194334814805,-3.7267270437606164
9.421,-4.080146446885492,-4.080146446885494,-4.0208666666666595,-3.886430277555526,-3.8210914649696974,-3.733604078515105
9.422,-4.083072261619972,-4.083072261619977,-4.0244000000000035,-3.8915719279999834,-3.8269926891200328,-3.740488274505361
9.423,-4.08599453578324,-4.085994535783242,-4.027933333333333,-3.896715973555523,-3.832898008461541,-3.7473796375071955
9.424,-4.08891326450944,-4.0889132645094435,-4.031466666666663,-3.9018624142221867,-3.8388074241896675,-3.7542781732996473
9.425,-4.0918284429375325,-4.091828442937537,-4.035,-3.907011249999961,-3.8447209375,-3.7611838876661294
9.426,-4.0947400662113065,-4.094740066211309,-4.03853333333333,-3.912162480888888,-3.850638549588183,-3.768096786393316
9.427,-4.0976481294794125,-4.097648129479411,-4.04206666666666,-3.917316106888869,-3.856560261649662,-3.7750168752721236
9.428,-4.100552627895345,-4.100552627895346,-4.045600000000004,-3.9224721279999883,-3.862486074880053,-3.781944160097621
9.429,-4.103453556617463,-4.103453556617458,-4.049133333333334,-3.9276305442221897,-3.86841599047483,-3.7888786466679014
9.43,-4.106350910809007,-4.106350910809007,-4.0526666666666635,-3.9327913555555156,-3.8743500096296657,-3.795820340786333
9.431,-4.109244685638104,-4.109244685638105,-4.056199999999993,-3.9379545619999803,-3.8802881335400627,-3.8027692482582203
9.432,-4.1121348762777785,-4.112134876277778,-4.05973333333333,-3.943120163555541,-3.8862303634015234,-3.8097253748946627
9.433,-4.115021477905951,-4.1150214779059535,-4.063266666666667,-3.948288160222198,-3.8921767004096637,-3.8166887265095553
9.434,-4.117904485705463,-4.11790448570546,-4.066799999999997,-3.953458551999965,-3.8981271457600712,-3.8236593089210458
9.435,-4.120783894864091,-4.120783894864101,-4.070333333333334,-3.958631338888857,-3.90408170064822,-3.8306371279512006
9.436,-4.123659700574532,-4.123659700574533,-4.073866666666664,-3.9638065208888733,-3.910040366269669,-3.837622189425575
9.437,-4.126531898034442,-4.126531898034444,-4.077399999999994,-3.9689840979999857,-3.9160031438200633,-3.84461449917317
9.438,-4.129400482446433,-4.129400482446431,-4.080933333333331,-3.9741640702222085,-3.9219700344948194,-3.8516140630292433
9.439,-4.132265449018069,-4.132265449018072,-4.084466666666668,-3.9793464375555416,-3.927941039489667,-3.8586208868300864
9.44,-4.135126792961908,-4.13512679296191,-4.087999999999997,-3.984531199999971,-3.933916160000024,-3.865634976417892
9.441,-4.1379845094954915,-4.137984509495495,-4.091533333333334,-3.9897183575555246,-3.939895397221534,-3.8726563376376943
9.442,-4.1408385938413454,-4.140838593841341,-4.095066666666664,-3.994907910222203,-3.9458787523496426,-3.879684976338518
9.443,-4.143689041227012,-4.143689041227016,-4.098599999999994,-4.000099857999992,-3.951866226580023,-3.8867208983736403
9.444,-4.146535846885057,-4.146535846885063,-4.102133333333331,-4.005294200888876,-3.9578578211081776,-3.8937641095999154
9.445,-4.14937900605305,-4.149379006053053,-4.105666666666668,-4.010490938888857,-3.963853537129637,-3.9008146158784824
9.446,-4.152218513973625,-4.15221851397363,-4.109199999999998,-4.015690071999963,-3.969853375840046,-3.907872423073927
9.447,-4.15505436589444,-4.155054365894437,-4.112733333333328,-4.020891600222207,-3.975857338434878,-3.9149375370553314
9.448,-4.157886557068232,-4.157886557068236,-4.1162666666666645,-4.026095523555547,-3.981865426109664,-3.9220099636955275
9.449,-4.160715082752777,-4.160715082752774,-4.119799999999994,-4.031301841999969,-3.9878776400600486,-3.9290897088707673
9.45,-4.163539938210952,-4.16353993821095,-4.123333333333331,-4.036510555555516,-3.993893981481534,-3.936176778461556
9.451,-4.166361118710714,-4.166361118710714,-4.126866666666668,-4.041721664222187,-3.99991445156968,-3.943271178352775
9.452,-4.1691786195251055,-4.169178619525103,-4.130399999999998,-4.046935167999969,-4.005939051520016,-3.9503729144321027
9.453,-4.171992435932291,-4.1719924359322915,-4.133933333333328,-4.052151066888875,-4.011967782528188,-3.957481992591981
9.454,-4.174802563215545,-4.174802563215548,-4.137466666666665,-4.057369360888863,-4.018000645789698,-3.9645984187292256
9.455,-4.177608996663267,-4.1776089966632695,-4.140999999999995,-4.062590049999976,-4.024037642500048,-3.97172219874289
9.456,-4.180411731568995,-4.180411731568993,-4.144533333333332,-4.067813134222185,-4.030078773854854,-3.9788533385382023
9.457,-4.183210763231422,-4.183210763231422,-4.148066666666669,-4.073038613555532,-4.036124041049646,-3.9859918440219864
9.458,-4.186006086954379,-4.186006086954383,-4.151599999999998,-4.07826648799999,-4.042173445280042,-3.993137721107613
9.459,-4.18879769804688,-4.18879769804688,-4.155133333333328,-4.083496757555544,-4.048226987741543,-4.0002909757095235
9.46,-4.191585591823115,-4.191585591823115,-4.158666666666665,-4.088729422222208,-4.054284669629709,-4.007451613748122
9.461,-4.1943697636024435,-4.194369763602447,-4.162200000000002,-4.093964481999983,-4.060346492140013,-4.014619641146622
9.462,-4.1971502087094406,-4.197150208709445,-4.165733333333332,-4.0992019368888535,-4.066412456468157,-4.021795063833617
9.463,-4.199926922473883,-4.199926922473883,-4.169266666666662,-4.104441786888863,-4.072482563809643,-4.028977887740028
9.464,-4.202699900230764,-4.202699900230763,-4.172799999999999,-4.109684031999997,-4.0785568153600025,-4.03616811880133
9.465,-4.205469137320289,-4.205469137320285,-4.176333333333329,-4.114928672222199,-4.084635212314879,-4.043365762957388
9.466,-4.208234629087922,-4.2082346290879205,-4.1798666666666655,-4.120175707555539,-4.090717755869605,-4.050570826151231
9.467,-4.210996370884363,-4.210996370884363,-4.1834000000000024,-4.125425137999976,-4.096804447220023,-4.057783314330953
9.468,-4.213754358065566,-4.213754358065568,-4.186933333333332,-4.130676963555523,-4.102895287561552,-4.065003233446928
9.469,-4.216508585992748,-4.216508585992746,-4.190466666666662,-4.135931184222208,-4.108990278089664,-4.072230589455151
9.47,-4.219259050032417,-4.2192590500324165,-4.193999999999999,-4.141187799999976,-4.115089420000032,-4.079465388314224
9.471,-4.222005745556346,-4.222005745556348,-4.197533333333329,-4.146446810888868,-4.12119271448816,-4.086707635988402
9.472,-4.224748667941622,-4.224748667941624,-4.201066666666666,-4.151708216888856,-4.127300162749691,-4.093957338443792
9.473,-4.227487812570635,-4.227487812570637,-4.204600000000003,-4.156972017999969,-4.133411765980043,-4.101214501651734
9.474,-4.230223174831072,-4.230223174831071,-4.208133333333333,-4.162238214222178,-4.139527525374888,-4.1084791315872184
9.475,-4.232954750115968,-4.232954750115971,-4.2116666666666625,-4.16750680555554,-4.145647442129643,-4.115751234229885
9.476,-4.235682533823689,-4.235682533823686,-4.215199999999999,-4.172777791999998,-4.151771517440039,-4.123030815562158
9.477,-4.238406521357931,-4.238406521357932,-4.218733333333329,-4.178051173555524,-4.157899752501493,-4.130317881571136
9.478,-4.241126708127764,-4.241126708127767,-4.222266666666666,-4.183326950222188,-4.164032148509676,-4.13761243824794
9.479,-4.243843089547609,-4.243843089547617,-4.225799999999996,-4.188605121999949,-4.170168706660036,-4.1449144915869365
9.48,-4.246555661037283,-4.246555661037286,-4.229333333333333,-4.1938856888888765,-4.176309428148215,-4.152224047587543
9.481,-4.249264418021954,-4.249264418021953,-4.232866666666663,-4.199168650888872,-4.182454314169689,-4.159541112252382
9.482,-4.25196935593221,-4.251969355932211,-4.236399999999993,-4.204454007999978,-4.18860336591996,-4.166865691588603
9.483,-4.254670470204043,-4.254670470204049,-4.23993333333333,-4.209741760222208,-4.194756584594842,-4.174197791606199
9.484,-4.257367756278842,-4.257367756278844,-4.2434666666666665,-4.2150319075555345,-4.200913971389639,-4.18153741832103
9.485,-4.260061209603436,-4.260061209603439,-4.246999999999996,-4.2203244499999855,-4.207075527499995,-4.188884577750764
9.486,-4.262750825630089,-4.262750825630089,-4.250533333333333,-4.225619387555547,-4.213241254121527,-4.196239275918584
9.487,-4.265436599816492,-4.2654365998164945,-4.254066666666663,-4.230916720222204,-4.2194111524496805,-4.203601518851377
9.488,-4.268118527625802,-4.268118527625802,-4.257599999999993,-4.236216447999972,-4.225585223680042,-4.2109713125794865
9.489,-4.270796604526646,-4.270796604526648,-4.261133333333337,-4.241518570888864,-4.231763469008143,-4.2183486631384834
9.49,-4.273470825993109,-4.27347082599311,-4.264666666666667,-4.246823088888853,-4.237945889629685,-4.225733576565949
9.491,-4.276141187504764,-4.276141187504767,-4.268199999999997,-4.25213000199998,-4.244132486740057,-4.23312605890507
9.492,-4.278807684546687,-4.278807684546688,-4.271733333333334,-4.257439310222217,-4.250323261534817,-4.240526116202902
9.493,-4.281470312609436,-4.281470312609444,-4.275266666666663,-4.262751013555537,-4.256518215209695,-4.247933754509015
9.494,-4.284129067189105,-4.284129067189105,-4.2788,-4.268065111999967,-4.262717348960052,-4.2553489798788195
9.495,-4.286783943787292,-4.286783943787292,-4.28233333333333,-4.273381605555507,-4.2689206639815325,-4.2627717983710856
9.496,-4.289434937911141,-4.289434937911141,-4.285866666666667,-4.278700494222186,-4.275128161469638,-4.270202216048899
9.497,-4.292082045073321,-4.292082045073328,-4.289399999999997,-4.284021777999989,-4.281339842620014,-4.27764023897746
9.498,-4.2947252607920685,-4.294725260792068,-4.292933333333327,-4.289345456888874,-4.287555708628162,-4.285085873228892
9.499,-4.297364580591177,-4.297364580591174,-4.296466666666664,-4.294671530888856,-4.293775760689698,-4.2925391248769085
9.5,-4.3,-4.300000000000001,-4.300000000000001,-4.299999999999962,-4.30000000000004,-4.300000000000585
9.501,-4.302631514553486,-4.302631514553491,-4.2991333333333355,-4.301331866666629,-4.302663977185773,-4.304633971873265
9.502,-4.3052591197921775,-4.3052591197921775,-4.298266666666667,-4.302660799999927,-4.3053250174857,-4.309266948776433
9.503,-4.307882811262191,-4.307882811262194,-4.297400000000001,-4.303986799999933,-4.307983117348101,-4.313898922631772
9.504,-4.310502584515285,-4.310502584515287,-4.296533333333334,-4.305309866666619,-4.31063827322015,-4.3185298853433025
9.505,-4.31311843510882,-4.3131184351088185,-4.295666666666667,-4.306629999999927,-4.313290481549245,-4.323159828813225
9.506,-4.315730358605788,-4.315730358605791,-4.2948,-4.307947199999944,-4.315939738783925,-4.32778874492066
9.507,-4.318338350574817,-4.318338350574818,-4.293933333333335,-4.309261466666612,-4.318586041371816,-4.3324166255496195
9.508,-4.320942406590201,-4.3209424065901985,-4.293066666666668,-4.310572799999932,-4.321229385759523,-4.337043462568538
9.509,-4.323542522231873,-4.323542522231874,-4.292200000000001,-4.311881199999959,-4.323869768395923,-4.3416692478278875
9.51,-4.326138693085439,-4.326138693085445,-4.291333333333334,-4.313186666666638,-4.326507185728531,-4.3462939731746175
9.511,-4.328730914742191,-4.328730914742194,-4.290466666666669,-4.31448919999994,-4.329141634204291,-4.350917630450446
9.512,-4.331319182799104,-4.331319182799108,-4.289600000000002,-4.31578879999995,-4.331773110272195,-4.35554021147572
9.513,-4.333903492858847,-4.333903492858843,-4.288733333333335,-4.317085466666583,-4.334401610378507,-4.360161708068169
9.514,-4.336483840529799,-4.336483840529799,-4.287866666666668,-4.318379199999924,-4.33702713097199,-4.364782112033133
9.515,-4.3390602214260605,-4.339060221426066,-4.287000000000001,-4.319669999999974,-4.339649668500158,-4.369401415160489
9.516,-4.341632631167449,-4.341632631167452,-4.286133333333336,-4.320957866666589,-4.3422692194100705,-4.3740196092435255
9.517,-4.344201065379526,-4.344201065379529,-4.2852666666666686,-4.322242799999941,-4.344885780150378,-4.378636686046313
9.518,-4.3467655196936015,-4.3467655196936,-4.2844000000000015,-4.323524799999973,-4.347499347167911,-4.383252637340995
9.519,-4.349325989746722,-4.349325989746719,-4.2835333333333345,-4.324803866666599,-4.350109916910981,-4.387867454877089
9.52,-4.351882471181722,-4.3518824711817246,-4.282666666666669,-4.3260799999999335,-4.352717485827213,-4.392481130393541
9.521,-4.354434959647207,-4.354434959647205,-4.2818000000000005,-4.327353199999976,-4.355322050363782,-4.397093655632595
9.522,-4.356983450797553,-4.356983450797551,-4.280933333333335,-4.328623466666613,-4.357923606969337,-4.401705022307503
9.523,-4.359527940292935,-4.359527940292932,-4.280066666666668,-4.3298907999999585,-4.360522152090823,-4.406315222135838
9.524,-4.362068423799343,-4.362068423799341,-4.279200000000003,-4.3311551999999836,-4.363117682175869,-4.410924246816414
9.525,-4.364604896988576,-4.364604896988574,-4.278333333333334,-4.332416666666603,-4.365710193672783,-4.415532088039065
9.526,-4.367137355538242,-4.367137355538243,-4.277466666666669,-4.333675199999959,-4.368299683028852,-4.420138737490213
9.527,-4.369665795131798,-4.369665795131796,-4.276600000000002,-4.334930799999938,-4.370886146692044,-4.42474418683252
9.528,-4.372190211458539,-4.372190211458539,-4.275733333333335,-4.3361834666666255,-4.373469581109873,-4.429348427730808
9.529,-4.374710600213603,-4.374710600213602,-4.274866666666668,-4.337433199999964,-4.376049982729626,-4.4339514518290954
9.53,-4.377226957098003,-4.3772269570980065,-4.274000000000003,-4.3386799999999255,-4.378627348000066,-4.4385532507744685
9.531,-4.379739277818613,-4.379739277818614,-4.273133333333334,-4.3399238666666236,-4.381201673368253,-4.443153816189572
9.532,-4.382247558088189,-4.382247558088188,-4.272266666666669,-4.341164799999973,-4.3837729552813585,-4.44775313969307
9.533,-4.384751793625385,-4.384751793625389,-4.271400000000002,-4.342402799999945,-4.38634119018792,-4.452351212896126
9.534,-4.387251980154746,-4.387251980154745,-4.270533333333335,-4.343637866666626,-4.388906374535452,-4.456948027393075
9.535,-4.38974811340672,-4.3897481134067196,-4.269666666666668,-4.344869999999929,-4.391468504771581,-4.461543574769273
9.536,-4.392240189117694,-4.392240189117694,-4.268800000000002,-4.346099199999941,-4.394027577344161,-4.466137846605413
9.537,-4.394728203029969,-4.394728203029968,-4.267933333333334,-4.347325466666632,-4.396583588700253,-4.4707308344626355
9.538,-4.3972121508917805,-4.397212150891784,-4.267066666666668,-4.348548799999918,-4.399136535288392,-4.47532252989776
9.539,-4.399692028457323,-4.399692028457321,-4.266200000000001,-4.34976919999994,-4.401686413556092,-4.479912924455668
9.54,-4.402167831486737,-4.40216783148674,-4.265333333333336,-4.350986666666614,-4.40423321995064,-4.484502009672376
9.541,-4.40463955574615,-4.404639555746148,-4.264466666666667,-4.352201199999939,-4.406776950920005,-4.489089777073097
9.542,-4.407107197007627,-4.407107197007635,-4.263600000000002,-4.353412799999944,-4.409317602911813,-4.493676218164971
9.543,-4.40957075104926,-4.409570751049267,-4.262733333333335,-4.354621466666629,-4.411855172374146,-4.4982613244565
9.544,-4.412030213655112,-4.412030213655115,-4.261866666666668,-4.355827199999936,-4.414389655754405,-4.502845087435723
9.545,-4.414485580615254,-4.414485580615255,-4.261000000000001,-4.357029999999952,-4.4169210494998765,-4.5074274985893155
9.546,-4.416936847725775,-4.416936847725777,-4.260133333333336,-4.3582298666666475,-4.419449350059097,-4.512008549383829
9.547,-4.419384010788791,-4.419384010788796,-4.259266666666667,-4.359426799999937,-4.421974553879238,-4.516588231281723
9.548,-4.421827065612439,-4.421827065612441,-4.258400000000002,-4.360620799999964,-4.4244966574079285,-4.521166535733748
9.549,-4.424266008010903,-4.424266008010905,-4.257533333333335,-4.361811866666585,-4.42701565709325,-4.5257434541782615
9.55,-4.426700833804432,-4.426700833804433,-4.256666666666668,-4.362999999999943,-4.429531549382716,-4.530318978048278
9.551,-4.429131538819314,-4.429131538819317,-4.255800000000001,-4.364185199999952,-4.432044330723954,-4.534893098756008
9.552,-4.431558118887927,-4.4315581188879305,-4.2549333333333355,-4.365367466666584,-4.434553997565047,-4.539465807712524
9.553,-4.433980569848722,-4.433980569848722,-4.254066666666667,-4.366546799999952,-4.437060546352939,-4.544037096317531
9.554,-4.4363988875462335,-4.43639888754623,-4.253200000000001,-4.367723199999972,-4.439563973536167,-4.548606955951293
9.555,-4.438813067831103,-4.4388130678310995,-4.252333333333334,-4.368896666666586,-4.442064275561904,-4.553175377994982
9.556,-4.441223106560081,-4.441223106560082,-4.251466666666669,-4.370067199999937,-4.444561448878005,-4.557742353814199
9.557,-4.443628999596038,-4.443628999596038,-4.2506,-4.371234799999968,-4.447055489931984,-4.562307874762261
9.558,-4.446030742807961,-4.44603074280796,-4.249733333333335,-4.372399466666593,-4.449546395171922,-4.566871932183055
9.559,-4.448428332070975,-4.448428332070982,-4.248866666666668,-4.373561199999955,-4.452034161045333,-4.571434517412165
9.56,-4.4508217632663785,-4.450821763266381,-4.248000000000001,-4.3747199999999395,-4.4545187839999585,-4.575995621770737
9.561,-4.453211032281584,-4.453211032281587,-4.247133333333334,-4.375875866666604,-4.4570002604835395,-4.580555236571847
9.562,-4.455596135010195,-4.455596135010194,-4.246266666666669,-4.377028799999977,-4.459478586943703,-4.585113353119247
9.563,-4.457977067351993,-4.457977067351985,-4.2454,-4.378178799999915,-4.4619537598283046,-4.58966996270032
9.564,-4.460353825212915,-4.460353825212919,-4.244533333333335,-4.379325866666619,-4.464425775584289,-4.594225056601196
9.565,-4.462726404505127,-4.462726404505126,-4.243666666666668,-4.380469999999974,-4.4668946306605335,-4.598778626083337
9.566,-4.465094801146981,-4.465094801146976,-4.242800000000001,-4.381611199999924,-4.469360321503984,-4.603330662412297
9.567,-4.467459011063031,-4.467459011063027,-4.241933333333334,-4.38274946666661,-4.471822844562723,-4.6078811568347575
9.568,-4.469819030184062,-4.469819030184068,-4.2410666666666685,-4.383884799999976,-4.474282196284264,-4.612430100589556
9.569,-4.472174854447103,-4.472174854447109,-4.2402000000000015,-4.385017199999936,-4.476738373115779,-4.616977484904503
9.57,-4.474526479795404,-4.474526479795403,-4.2393333333333345,-4.386146666666633,-4.479191371506147,-4.6215233009920595
9.571,-4.476873902178463,-4.476873902178467,-4.2384666666666675,-4.387273199999925,-4.481641187902426,-4.626067540061392
9.572,-4.479217117552051,-4.479217117552052,-4.237600000000002,-4.388396799999953,-4.484087818752016,-4.63061019330393
9.573,-4.481556121878204,-4.481556121878205,-4.236733333333335,-4.389517466666632,-4.486531260503,-4.63515125190758
9.574,-4.483890911125224,-4.483890911125224,-4.235866666666668,-4.3906351999999345,-4.488971509602891,-4.6396907070461495
9.575,-4.486221481267713,-4.486221481267709,-4.235000000000001,-4.391749999999945,-4.491408562500112,-4.644228549881966
9.576,-4.488547828286557,-4.48854782828656,-4.234133333333334,-4.392861866666635,-4.493842415641382,-4.648764771563712
9.577,-4.490869948168957,-4.490869948168953,-4.233266666666669,-4.39397079999992,-4.496273065474668,-4.653299363237913
9.578,-4.493187836908426,-4.493187836908425,-4.232400000000002,-4.395076799999941,-4.498700508447939,-4.657832316031879
9.579,-4.495501490504799,-4.495501490504798,-4.231533333333335,-4.3961798666666425,-4.501124741008709,-4.6623636210666675
9.58,-4.497810904964244,-4.497810904964242,-4.230666666666668,-4.397279999999938,-4.5035457596047195,-4.6668932694493535
9.581,-4.50011607629927,-4.500116076299276,-4.229800000000003,-4.398377199999942,-4.505963560684052,-4.671421252282691
9.582,-4.50241700052875,-4.502417000528751,-4.228933333333334,-4.399471466666597,-4.508378140693537,-4.675947560649426
9.583,-4.504713673677896,-4.504713673677897,-4.228066666666669,-4.400562799999932,-4.510789496081827,-4.680472185629689
9.584,-4.507006091778306,-4.507006091778309,-4.227200000000002,-4.401651199999947,-4.513197623296207,-4.684995118285421
9.585,-4.509294250867958,-4.509294250867964,-4.226333333333335,-4.402736666666584,-4.515602518783851,-4.689516349679927
9.586,-4.511578146991202,-4.511578146991205,-4.225466666666668,-4.403819199999958,-4.518004178993408,-4.694035870851046
9.587,-4.513857776198811,-4.513857776198812,-4.224600000000002,-4.404898799999955,-4.520402600371938,-4.698553672832411
9.588,-4.516133134547944,-4.516133134547946,-4.223733333333335,-4.405975466666604,-4.522797779367522,-4.703069746647081
9.589,-4.518404218102191,-4.518404218102187,-4.222866666666668,-4.407049199999932,-4.525189712427789,-4.707584083313343
9.59,-4.520671022931551,-4.520671022931549,-4.222000000000001,-4.408119999999968,-4.52757839599991,-4.712096673823218
9.591,-4.522933545112472,-4.522933545112477,-4.221133333333336,-4.409187866666599,-4.52996382653231,-4.7166075091703235
9.592,-4.525191780727848,-4.525191780727856,-4.220266666666667,-4.4102527999999666,-4.532346000472501,-4.721116580337359
9.593,-4.527445725867011,-4.527445725867011,-4.219400000000002,-4.411314799999957,-4.534724914267883,-4.725623878290314
9.594,-4.529695376625764,-4.529695376625765,-4.218533333333335,-4.412373866666599,-4.5371005643666535,-4.7301293939886975
9.595,-4.531940729106385,-4.531940729106392,-4.217666666666668,-4.4134299999999484,-4.539472947215984,-4.734633118374283
9.596,-4.534181779417627,-4.534181779417626,-4.216800000000001,-4.414483199999921,-4.54184205926407,-4.7391350423877086
9.597,-4.5364185236747305,-4.536418523674734,-4.215933333333336,-4.415533466666602,-4.544207896958312,-4.743635156954035
9.598,-4.53865095799945,-4.538650957999449,-4.215066666666667,-4.416580799999963,-4.546570456746338,-4.748133452985478
9.599,-4.540879078520022,-4.5408790785200255,-4.214200000000002,-4.417625199999918,-4.548929735076115,-4.7526299213879994
9.6,-4.543102881371222,-4.543102881371229,-4.213333333333335,-4.41866666666661,-4.5512857283951575,-4.757124553050623
9.601,-4.545322362694353,-4.545322362694347,-4.212466666666668,-4.419705199999953,-4.553638433151093,-4.761617338860667
9.602,-4.547537518637233,-4.547537518637231,-4.211600000000001,-4.420740799999919,-4.555987845792117,-4.766108269683279
9.603,-4.549748345354238,-4.549748345354239,-4.210733333333335,-4.421773466666622,-4.558333962765175,-4.770597336381563
9.604,-4.551954839006304,-4.551954839006299,-4.209866666666668,-4.422803199999947,-4.560676780518804,-4.775084529802591
9.605,-4.554156995760923,-4.554156995760923,-4.209000000000001,-4.423829999999924,-4.5630162955001765,-4.7795698407835445
9.606,-4.55635481179215,-4.556354811792158,-4.208133333333334,-4.424853866666638,-4.565352504156692,-4.784053260153193
9.607,-4.558548283280633,-4.5585482832806345,-4.207266666666669,-4.425874799999974,-4.567685402936888,-4.788534778727005
9.608,-4.56073740641361,-4.560737406413613,-4.2064,-4.4268927999999335,-4.570014988288278,-4.793014387309874
9.609,-4.56292217738491,-4.56292217738491,-4.205533333333335,-4.427907866666629,-4.572341256657694,-4.797492076698624
9.61,-4.565102592394976,-4.565102592394977,-4.204666666666668,-4.42891999999992,-4.574664204493899,-4.801967837671775
9.611,-4.567278647650871,-4.567278647650871,-4.203800000000001,-4.429929199999947,-4.57698382824384,-4.806441661006936
9.612,-4.56945033936627,-4.569450339366269,-4.202933333333334,-4.430935466666625,-4.579300124355825,-4.810913537459548
9.613,-4.571617663761503,-4.571617663761503,-4.202066666666669,-4.4319387999999265,-4.581613089277482,-4.81538345778187
9.614,-4.573780617063535,-4.573780617063538,-4.2012,-4.432939199999964,-4.58392271945587,-4.819851412716609
9.615,-4.575939195505976,-4.575939195505976,-4.200333333333335,-4.433936666666625,-4.586229011339526,-4.824317392986465
9.616,-4.578093395329115,-4.57809339532912,-4.199466666666668,-4.434931199999937,-4.58853196137585,-4.828781389316298
9.617,-4.580243212779903,-4.5802432127799,-4.198600000000001,-4.4359227999999575,-4.5908315660119,-4.833243392405954
9.618,-4.58238864411197,-4.582388644111969,-4.197733333333334,-4.436911466666572,-4.593127821696555,-4.837703392950509
9.619,-4.584529685585639,-4.584529685585641,-4.1968666666666685,-4.437897199999924,-4.5954207248763055,-4.842161381639009
9.62,-4.586666333467927,-4.5866663334679245,-4.1960000000000015,-4.438879999999955,-4.597710272000029,-4.846617349138448
9.621,-4.588798584032576,-4.588798584032577,-4.1951333333333345,-4.439859866666609,-4.599996459514557,-4.85107128611957
9.622,-4.590926433560016,-4.590926433560017,-4.1942666666666675,-4.440836799999943,-4.602279283867858,-4.8555231832268575
9.623,-4.59304987833742,-4.593049878337417,-4.193400000000002,-4.441810799999956,-4.604558741508015,-4.859973031097404
9.624,-4.5951689146587,-4.5951689146587,-4.1925333333333334,-4.442781866666593,-4.606834828882313,-4.864420820370576
9.625,-4.597283538824491,-4.5972835388244935,-4.191666666666668,-4.4437499999999375,-4.609107542438267,-4.868866541655045
9.626,-4.599393747142203,-4.599393747142199,-4.190800000000001,-4.44471519999999,-4.611376878623844,-4.873310185561188
9.627,-4.601499535925996,-4.601499535925994,-4.189933333333334,-4.445677466666609,-4.613642833887013,-4.877751742685625
